collection_day,collection_month,collection_year,location_address,location_county,location_latitude,location_longitude,location_town,tick_id,tick_infection_tested,tick_infection,full_address,latitude,longitude
30,5,2018,,CHESHIRE,,,HARRISVILLE,49996,YES,NO,"nan,HARRISVILLE,CHESHIRE, USA",42.951929,-72.106424
18,6,2018,,CARROLL,,,HART'S LOCATION,50072,YES,NO,"nan,HART'S LOCATION,CARROLL, USA",44.0551392,-71.16678626
11,6,2018,,MERRIMACK,,,HENNIKER,50047,YES,NO,"nan,HENNIKER,MERRIMACK, USA",43.181867,-71.81075
16,6,2018,,MERRIMACK,,,HENNIKER,49694,YES,NO,"nan,HENNIKER,MERRIMACK, USA",43.181867,-71.81075
9,10,2018,,MERRIMACK,,,HENNIKER,49791,YES,NO,"nan,HENNIKER,MERRIMACK, USA",43.181867,-71.81075
14,5,2018,,MERRIMACK,,,HILL,46774,YES,NO,"nan,HILL,MERRIMACK, USA",43.53288,-71.76779
5,7,2018,,MERRIMACK,,,HILL,50105,YES,NO,"nan,HILL,MERRIMACK, USA",43.53288,-71.76779
31,5,2018,,HILLSBOROUGH,,,HILLSBOROUGH,49999,YES,NO,"nan,HILLSBOROUGH,HILLSBOROUGH, USA",43.1149568,-71.8948666
1,6,2018,,HILLSBOROUGH,,,HILLSBOROUGH,50005,YES,NO,"nan,HILLSBOROUGH,HILLSBOROUGH, USA",43.1149568,-71.8948666
22,2,2018,,HILLSBOROUGH,,,HOLLIS,42824,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
2,4,2018,,HILLSBOROUGH,,,HOLLIS,43521,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
8,5,2018,,HILLSBOROUGH,,,HOLLIS,45731,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
12,5,2018,,HILLSBOROUGH,,,HOLLIS,49909,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
14,5,2018,,HILLSBOROUGH,,,HOLLIS,49922,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
15,5,2018,,HILLSBOROUGH,,,HOLLIS,49925,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
16,5,2018,,HILLSBOROUGH,,,HOLLIS,49930,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
22,5,2018,,HILLSBOROUGH,,,HOLLIS,49954,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
23,5,2018,,HILLSBOROUGH,,,HOLLIS,48193,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
29,5,2018,,HILLSBOROUGH,,,HOLLIS,49977,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
30,5,2018,,HILLSBOROUGH,,,HOLLIS,49994,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
1,6,2018,,HILLSBOROUGH,,,HOLLIS,49644,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
15,6,2018,,HILLSBOROUGH,,,HOLLIS,50065,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
16,6,2018,,HILLSBOROUGH,,,HOLLIS,50068,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
21,6,2018,,HILLSBOROUGH,,,HOLLIS,50153,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
24,9,2018,,HILLSBOROUGH,,,HOLLIS,49776,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
7,10,2018,,HILLSBOROUGH,,,HOLLIS,49787,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
10,10,2018,,HILLSBOROUGH,,,HOLLIS,49793,YES,NO,"nan,HOLLIS,HILLSBOROUGH, USA",42.788983,-71.603663
3,3,2018,,MERRIMACK,,,HOOKSETT,43046,YES,NO,"nan,HOOKSETT,MERRIMACK, USA",43.043838,-71.408117
22,9,2018,,MERRIMACK,,,HOOKSETT,49775,YES,NO,"nan,HOOKSETT,MERRIMACK, USA",43.043838,-71.408117
15,4,2018,,MERRIMACK,,,HOPKINTON,43976,YES,NO,"nan,HOPKINTON,MERRIMACK, USA",43.191595,-71.6748735
18,5,2018,,MERRIMACK,,,HOPKINTON,47513,YES,NO,"nan,HOPKINTON,MERRIMACK, USA",43.191595,-71.6748735
18,5,2018,,MERRIMACK,,,HOPKINTON,49942,YES,NO,"nan,HOPKINTON,MERRIMACK, USA",43.191595,-71.6748735
19,11,2018,,MERRIMACK,,,HOPKINTON,49851,YES,NO,"nan,HOPKINTON,MERRIMACK, USA",43.191595,-71.6748735
2,5,2018,,CHESHIRE,,,JAFFREY,44843,YES,NO,"nan,JAFFREY,CHESHIRE, USA",42.8149899,-72.0235305
13,5,2018,,CHESHIRE,,,JAFFREY,49914,YES,NO,"nan,JAFFREY,CHESHIRE, USA",42.8149899,-72.0235305
3,6,2018,,CHESHIRE,,,JAFFREY,49651,YES,NO,"nan,JAFFREY,CHESHIRE, USA",42.8149899,-72.0235305
3,6,2018,,CHESHIRE,,,JAFFREY,50010,YES,NO,"nan,JAFFREY,CHESHIRE, USA",42.8149899,-72.0235305
3,5,2018,,CHESHIRE,,,KEENE,707.1,YES,NO,"nan,KEENE,CHESHIRE, USA",42.933597,-72.2784264
22,10,2018,,CHESHIRE,,,KEENE,49814,YES,NO,"nan,KEENE,CHESHIRE, USA",42.933597,-72.2784264
9,11,2018,,CHESHIRE,,,KEENE,49839,YES,NO,"nan,KEENE,CHESHIRE, USA",42.933597,-72.2784264
21,5,2018,,ROCKINGHAM,,,KENSINGTON,49953,YES,NO,"nan,KENSINGTON,ROCKINGHAM, USA",42.9283343,-70.9434892
5,6,2018,,ROCKINGHAM,,,KINGSTON,50025,YES,NO,"nan,KINGSTON,ROCKINGHAM, USA",42.9364768,-71.0533918
20,6,2018,,ROCKINGHAM,,,KINGSTON,50077,YES,NO,"nan,KINGSTON,ROCKINGHAM, USA",42.9364768,-71.0533918
20,6,2018,,SULLIVAN,,,LANGDON,49706,YES,NO,"nan,LANGDON,SULLIVAN, USA",43.167126,-72.37999
9,5,2018,,GRAFTON,,,LEBANON,46154,YES,NO,"nan,LEBANON,GRAFTON, USA",43.63556,-72.29588
28,6,2018,,GRAFTON,,,LEBANON,49727,YES,NO,"nan,LEBANON,GRAFTON, USA",43.63556,-72.29588
11,5,2018,,STRAFFORD,,,LEE,49903,YES,NO,"nan,LEE,STRAFFORD, USA",43.12354,-71.011505
28,5,2018,,STRAFFORD,,,LEE,48878,YES,NO,"nan,LEE,STRAFFORD, USA",43.12354,-71.011505
28,6,2018,,STRAFFORD,,,LEE,50094,YES,NO,"nan,LEE,STRAFFORD, USA",43.12354,-71.011505
21,8,2018,,SULLIVAN,,,LEMPSTER,49757,YES,NO,"nan,LEMPSTER,SULLIVAN, USA",43.209986,-72.209684
8,6,2018,,HILLSBOROUGH,,,LITCHFIELD,49672,YES,NO,"nan,LITCHFIELD,HILLSBOROUGH, USA",42.8442536,-71.4797889
21,9,2018,,HILLSBOROUGH,,,LITCHFIELD,49774,YES,NO,"nan,LITCHFIELD,HILLSBOROUGH, USA",42.8442536,-71.4797889
15,4,2018,,ROCKINGHAM,,,LONDONDERRY,43888,YES,NO,"nan,LONDONDERRY,ROCKINGHAM, USA",42.833455,-71.378819
1,5,2018,,ROCKINGHAM,,,LONDONDERRY,44770,YES,NO,"nan,LONDONDERRY,ROCKINGHAM, USA",42.833455,-71.378819
16,5,2018,,ROCKINGHAM,,,LONDONDERRY,47332,YES,NO,"nan,LONDONDERRY,ROCKINGHAM, USA",42.833455,-71.378819
25,5,2018,,ROCKINGHAM,,,LONDONDERRY,48666,YES,NO,"nan,LONDONDERRY,ROCKINGHAM, USA",42.833455,-71.378819
7,6,2018,,ROCKINGHAM,,,LONDONDERRY,50031,YES,NO,"nan,LONDONDERRY,ROCKINGHAM, USA",42.833455,-71.378819
13,6,2018,,ROCKINGHAM,,,LONDONDERRY,49682,YES,NO,"nan,LONDONDERRY,ROCKINGHAM, USA",42.833455,-71.378819
8,5,2018,,MERRIMACK,,,LOUDON,49880,YES,NO,"nan,LOUDON,MERRIMACK, USA",43.2860271,-71.4677384
28,4,2018,,GRAFTON,,,LYMAN,45111,YES,NO,"nan,LYMAN,GRAFTON, USA",44.2540031,-71.9502687
29,5,2018,,GRAFTON,,,LYME,49984,YES,NO,"nan,LYME,GRAFTON, USA",43.828495,-72.092975
29,5,2018,,GRAFTON,,,LYME,49985,YES,NO,"nan,LYME,GRAFTON, USA",43.828495,-72.092975
9,11,2018,,GRAFTON,,,LYME,49840,YES,NO,"nan,LYME,GRAFTON, USA",43.828495,-72.092975
7,5,2018,,STRAFFORD,,,MADBURY,49877,YES,NO,"nan,MADBURY,STRAFFORD, USA",43.16963,-70.924301
15,6,2018,,STRAFFORD,,,MADBURY,50064,YES,NO,"nan,MADBURY,STRAFFORD, USA",43.16963,-70.924301
8,5,2018,,CARROLL,,,MADISON,46076,YES,NO,"nan,MADISON,CARROLL, USA",43.841901,-71.182048
24,5,2018,,CARROLL,,,MADISON,48641,YES,NO,"nan,MADISON,CARROLL, USA",43.841901,-71.182048
11,6,2018,,CARROLL,,,MADISON,50155,YES,NO,"nan,MADISON,CARROLL, USA",43.841901,-71.182048
25,3,2018,,HILLSBOROUGH,,,MANCHESTER,43340,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
21,4,2018,,HILLSBOROUGH,,,MANCHESTER,47072,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
10,5,2018,,HILLSBOROUGH,,,MANCHESTER,46169,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
18,5,2018,,HILLSBOROUGH,,,MANCHESTER,49944,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
30,5,2018,,HILLSBOROUGH,,,MANCHESTER,49989,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
8,6,2018,,HILLSBOROUGH,,,MANCHESTER,50041,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
23,8,2018,,HILLSBOROUGH,,,MANCHESTER,49759,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
26,10,2018,,HILLSBOROUGH,,,MANCHESTER,49818,YES,NO,"nan,MANCHESTER,HILLSBOROUGH, USA",42.9956397,-71.4547891
6,6,2018,,CHESHIRE,,,MARLBOROUGH,50030,YES,NO,"nan,MARLBOROUGH,CHESHIRE, USA",42.9049995,-72.2092472
5,6,2018,,CHESHIRE,,,MARLOW,49660,YES,NO,"nan,MARLOW,CHESHIRE, USA",42.9049995,-72.2092472
9,3,2018,,HILLSBOROUGH,,,MASON,43177,YES,NO,"nan,MASON,HILLSBOROUGH, USA",43.1160964,-72.1975217
24,4,2018,,HILLSBOROUGH,,,MASON,44302,YES,NO,"nan,MASON,HILLSBOROUGH, USA",42.712063,-71.7221649
27,6,2018,,HILLSBOROUGH,,,MASON,49724,YES,NO,"nan,MASON,HILLSBOROUGH, USA",42.712063,-71.7221649
27,6,2018,,HILLSBOROUGH,,,MASON,50092,YES,NO,"nan,MASON,HILLSBOROUGH, USA",42.712063,-71.7221649
6,6,2018,,BELKNAP,,,MEREDITH,49666,YES,NO,"nan,MEREDITH,BELKNAP, USA",43.80819,-71.842033
28,7,2018,,BELKNAP,,,MEREDITH,50133,YES,NO,"nan,MEREDITH,BELKNAP, USA",43.80819,-71.842033
17,10,2018,,SULLIVAN,,,MERIDEN,49807,YES,NO,"nan,MERIDEN,SULLIVAN, USA",43.80819,-71.842033
8,5,2018,,HILLSBOROUGH,,,MERRIMACK,49888,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
17,5,2018,,HILLSBOROUGH,,,MERRIMACK,49940,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
24,5,2018,,HILLSBOROUGH,,,MERRIMACK,49266,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
1,6,2018,,HILLSBOROUGH,,,MERRIMACK,50006,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
30,6,2018,,HILLSBOROUGH,,,MERRIMACK,49731,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
30,6,2018,,HILLSBOROUGH,,,MERRIMACK,50097,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
23,7,2018,,HILLSBOROUGH,,,MERRIMACK,49741,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
23,9,2018,,HILLSBOROUGH,,,MERRIMACK,1426.1,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
2,12,2018,,HILLSBOROUGH,,,MERRIMACK,49853,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
5,12,2018,,HILLSBOROUGH,,,MERRIMACK,49854,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
20,12,2018,,HILLSBOROUGH,,,MERRIMACK,49855,YES,NO,"nan,MERRIMACK,HILLSBOROUGH, USA",42.8665376,-71.4936642
5,6,2018,,HILLSBOROUGH,,,MILFORD,49661,YES,NO,"nan,MILFORD,HILLSBOROUGH, USA",42.8355775,-71.6495345
7,6,2018,,HILLSBOROUGH,,,MILFORD,50032,YES,NO,"nan,MILFORD,HILLSBOROUGH, USA",42.8355775,-71.6495345
11,6,2018,,HILLSBOROUGH,,,MILFORD,50049,YES,NO,"nan,MILFORD,HILLSBOROUGH, USA",42.8355775,-71.6495345
15,6,2018,,HILLSBOROUGH,,,MILFORD,49690,YES,NO,"nan,MILFORD,HILLSBOROUGH, USA",42.8355775,-71.6495345
27,8,2018,,HILLSBOROUGH,,,MILFORD,49760,YES,NO,"nan,MILFORD,HILLSBOROUGH, USA",42.8355775,-71.6495345
15,10,2018,,HILLSBOROUGH,,,MILFORD,49804,YES,NO,"nan,MILFORD,HILLSBOROUGH, USA",42.8355775,-71.6495345
13,11,2018,,HILLSBOROUGH,,,MILFORD,49847,YES,NO,"nan,MILFORD,HILLSBOROUGH, USA",42.8355775,-71.6495345
7,5,2018,,CARROLL,,,MIRROR LAKE,49876,YES,NO,"nan,MIRROR LAKE,CARROLL, USA",43.6228769,-71.2631087
12,6,2018,,CARROLL,,,MIRROR LAKE,49681,YES,NO,"nan,MIRROR LAKE,CARROLL, USA",43.6228769,-71.2631087
25,2,2018,,HILLSBOROUGH,,,MONT VERNON,42970,YES,NO,"nan,MONT VERNON,HILLSBOROUGH, USA",42.91863,-71.66162
30,4,2018,,HILLSBOROUGH,,,MONT VERNON,44632,YES,NO,"nan,MONT VERNON,HILLSBOROUGH, USA",42.91863,-71.66162
19,5,2018,,HILLSBOROUGH,,,MONT VERNON,49947,YES,NO,"nan,MONT VERNON,HILLSBOROUGH, USA",42.91863,-71.66162
19,6,2018,,HILLSBOROUGH,,,MONT VERNON,49701,YES,NO,"nan,MONT VERNON,HILLSBOROUGH, USA",42.91863,-71.66162
27,6,2018,,HILLSBOROUGH,,,MONT VERNON,50090,YES,NO,"nan,MONT VERNON,HILLSBOROUGH, USA",42.91863,-71.66162
5,10,2018,,HILLSBOROUGH,,,MONT VERNON,49785,YES,NO,"nan,MONT VERNON,HILLSBOROUGH, USA",42.91863,-71.66162
2,6,2018,,CARROLL,,,MOULTONBOROUGH,50008,YES,NO,"nan,MOULTONBOROUGH,CARROLL, USA",43.733305,-71.475208
29,6,2018,,CARROLL,,,MOULTONBOROUGH,50095,YES,NO,"nan,MOULTONBOROUGH,CARROLL, USA",43.733305,-71.475208
11,7,2018,,CARROLL,,,MOULTONBOROUGH,50115,YES,NO,"nan,MOULTONBOROUGH,CARROLL, USA",43.733305,-71.475208
4,5,2018,,HILLSBOROUGH,,,NASHUA,45176,YES,NO,"nan,NASHUA,HILLSBOROUGH, USA",42.72784,-71.506151
14,5,2018,,HILLSBOROUGH,,,NASHUA,49924,YES,NO,"nan,NASHUA,HILLSBOROUGH, USA",42.72784,-71.506151
18,5,2018,,HILLSBOROUGH,,,NASHUA,47574,YES,NO,"nan,NASHUA,HILLSBOROUGH, USA",42.72784,-71.506151
4,6,2018,,HILLSBOROUGH,,,NASHUA,50021,YES,NO,"nan,NASHUA,HILLSBOROUGH, USA",42.72784,-71.506151
19,6,2018,,HILLSBOROUGH,,,NASHUA,50073,YES,NO,"nan,NASHUA,HILLSBOROUGH, USA",42.72784,-71.506151
29,10,2018,,HILLSBOROUGH,,,NASHUA,49820,YES,NO,"nan,NASHUA,HILLSBOROUGH, USA",42.72784,-71.506151
30,10,2018,,HILLSBOROUGH,,,NASHUA,49823,YES,NO,"nan,NASHUA,HILLSBOROUGH, USA",42.72784,-71.506151
3,5,2018,,HILLSBOROUGH,,,NEW BOSTON,49865,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
4,5,2018,,HILLSBOROUGH,,,NEW BOSTON,49870,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
9,5,2018,,HILLSBOROUGH,,,NEW BOSTON,45715,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
12,5,2018,,HILLSBOROUGH,,,NEW BOSTON,49908,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
14,5,2018,,HILLSBOROUGH,,,NEW BOSTON,49915,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
16,5,2018,,HILLSBOROUGH,,,NEW BOSTON,49933,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
22,5,2018,,HILLSBOROUGH,,,NEW BOSTON,49955,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
22,5,2018,,HILLSBOROUGH,,,NEW BOSTON,49960,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
5,6,2018,,HILLSBOROUGH,,,NEW BOSTON,50024,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
9,6,2018,,HILLSBOROUGH,,,NEW BOSTON,50043,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
11,6,2018,,HILLSBOROUGH,,,NEW BOSTON,50050,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
11,6,2018,,HILLSBOROUGH,,,NEW BOSTON,50051,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
2,8,2018,,HILLSBOROUGH,,,NEW BOSTON,50139,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
13,11,2018,,HILLSBOROUGH,,,NEW BOSTON,49848,YES,NO,"nan,NEW BOSTON,HILLSBOROUGH, USA",42.9762688,-71.6928736
30,4,2018,,HILLSBOROUGH,,,NEW IPSWICH,49858,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
30,4,2018,,HILLSBOROUGH,,,NEW IPSWICH,49859,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
30,4,2018,,HILLSBOROUGH,,,NEW IPSWICH,49860,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
3,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49866,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
3,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49868,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
4,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,45112,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
5,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49873,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
7,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49878,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
8,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,45681,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
8,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49886,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
11,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49905,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
11,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49906,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
11,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49907,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
13,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49913,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
15,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49927,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
15,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49928,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
17,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49939,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
17,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49941,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
21,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49952,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
22,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,49958,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
31,5,2018,,HILLSBOROUGH,,,NEW IPSWICH,50000,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
1,6,2018,,HILLSBOROUGH,,,NEW IPSWICH,50004,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
8,6,2018,,HILLSBOROUGH,,,NEW IPSWICH,50037,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
8,6,2018,,HILLSBOROUGH,,,NEW IPSWICH,50038,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
18,6,2018,,HILLSBOROUGH,,,NEW IPSWICH,50071,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
25,6,2018,,HILLSBOROUGH,,,NEW IPSWICH,49718,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
27,6,2018,,HILLSBOROUGH,,,NEW IPSWICH,50091,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
24,7,2018,,HILLSBOROUGH,,,NEW IPSWICH,50127,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
7,9,2018,,HILLSBOROUGH,,,NEW IPSWICH,49766,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
20,10,2018,,HILLSBOROUGH,,,NEW IPSWICH,1467.1,YES,NO,"nan,NEW IPSWICH,HILLSBOROUGH, USA",42.7481421,-71.8542429
20,6,2018,,MERRIMACK,,,NEW LONDON,50076,YES,NO,"nan,NEW LONDON,MERRIMACK, USA",43.426751,-71.934275
16,7,2018,,MERRIMACK,,,NEW LONDON,50120,YES,NO,"nan,NEW LONDON,MERRIMACK, USA",43.426751,-71.934275
26,6,2018,,MERRIMACK,,,NEWBURY,49722,YES,NO,"nan,NEWBURY,MERRIMACK, USA",43.2956318,-71.9967499
4,7,2018,,MERRIMACK,,,NEWBURY,50104,YES,NO,"nan,NEWBURY,MERRIMACK, USA",43.2956318,-71.9967499
5,8,2018,,MERRIMACK,,,NEWBURY,50141,YES,NO,"nan,NEWBURY,MERRIMACK, USA",43.2956318,-71.9967499
30,5,2018,,ROCKINGHAM,,,NEWFIELDS,49992,YES,NO,"nan,NEWFIELDS,ROCKINGHAM, USA",43.0355742,-70.9422214
12,5,2018,,ROCKINGHAM,,,NEWINGTON,48516,YES,NO,"nan,NEWINGTON,ROCKINGHAM, USA",43.083886,-70.8442657
18,9,2018,,ROCKINGHAM,,,NEWMARKET,49769,YES,NO,"nan,NEWMARKET,ROCKINGHAM, USA",43.0796182,-70.9357843
11,5,2018,,ROCKINGHAM,,,NEWTON,49900,YES,NO,"nan,NEWTON,ROCKINGHAM, USA",42.8695335,-71.0345018
11,5,2018,,ROCKINGHAM,,,NEWTON,49901,YES,NO,"nan,NEWTON,ROCKINGHAM, USA",42.8695335,-71.0345018
20,5,2018,,ROCKINGHAM,,,NEWTON,49948,YES,NO,"nan,NEWTON,ROCKINGHAM, USA",42.8695335,-71.0345018
8,5,2018,,CARROLL,,,NORTH CONWAY,49881,YES,NO,"nan,NORTH CONWAY,CARROLL, USA",44.04215,-71.126169
8,5,2018,,CARROLL,,,NORTH CONWAY,49884,YES,NO,"nan,NORTH CONWAY,CARROLL, USA",44.04215,-71.126169
29,5,2018,,CARROLL,,,NORTH CONWAY,49982,YES,NO,"nan,NORTH CONWAY,CARROLL, USA",44.04215,-71.126169
16,6,2018,,CARROLL,,,NORTH CONWAY,50067,YES,NO,"nan,NORTH CONWAY,CARROLL, USA",44.04215,-71.126169
2,7,2018,,CARROLL,,,NORTH CONWAY,50098,YES,NO,"nan,NORTH CONWAY,CARROLL, USA",44.04215,-71.126169
2,7,2018,,CARROLL,,,NORTH CONWAY,50100,YES,NO,"nan,NORTH CONWAY,CARROLL, USA",44.04215,-71.126169
5,11,2018,,ROCKINGHAM,,,NORTH HAMPTON,49834,YES,NO,"nan,NORTH HAMPTON,ROCKINGHAM, USA",42.9689814,-70.8359489
1,5,2018,,MERRIMACK,,,NORTH SUTTON,49862,YES,NO,"nan,NORTH SUTTON,MERRIMACK, USA",43.3639646,-71.9395269
30,4,2018,,CHESHIRE,,,NORTH WALPOLE,44756,YES,NO,"nan,NORTH WALPOLE,CHESHIRE, USA",43.1404041,-72.4467314
19,6,2018,,ROCKINGHAM,,,NORTHWOOD,49702,YES,NO,"nan,NORTHWOOD,ROCKINGHAM, USA",43.212183,-71.193302
19,6,2018,,ROCKINGHAM,,,NORTHWOOD,49703,YES,NO,"nan,NORTHWOOD,ROCKINGHAM, USA",43.212183,-71.193302
29,7,2018,,ROCKINGHAM,,,NORTHWOOD,50135,YES,NO,"nan,NORTHWOOD,ROCKINGHAM, USA",43.212183,-71.193302
9,9,2018,,ROCKINGHAM,,,NORTHWOOD,49767,YES,NO,"nan,NORTHWOOD,ROCKINGHAM, USA",43.212183,-71.193302
